PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
0221_05,E/13/S,41.0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0,0,0,1,1,0,0,0,1,1,0
0221_06,E/13/S,16.0,915.0,0.0,221.0,234.0,0.0,Gran Reke,0,0,0,1,1,0,0,0,1,1,0
0221_07,E/13/S,42.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0,0,0,1,0,1,0,0,1,1,0
0222_01,F/41/S,20.0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0,0,0,1,1,0,0,0,1,1,0
0222_02,F/41/S,24.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,1,0,0,1,0,1,0,0,1,1,0
0222_03,E/14/S,16.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,1,0,0,1,0,1,0,0,1,1,0
0223_01,G/35/S,21.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,1,0,0,1,0,0,0,1,1,0
0224_01,F/42/S,32.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,0,0,1,1,0,0,0,1,0,1
0225_01,G/38/P,58.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,1,0,0,0,1,0,1,0,1,0
0229_01,F/43/S,24.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,1,0,0,1,0,0,0,1,1,0
0231_01,F/44/S,30.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,0,0,1,1,0,0,0,1,1,0
0232_01,G/36/S,27.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,0,1,0,0,0,1,0,1,0,1,0
0233_01,F/45/S,32.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,0,0,1,1,0,0,0,1,1,0
0234_01,F/50/P,43.0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,0,1,0,0,1,0,0,0,1,1,0
0237_01,B/11/P,42.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,0,1,0,0,1,0,0,1,1,0
0239_01,,37.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,0,0,1,1,0,0,0,1,1,0
0240_01,F/52/P,35.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,0,0,1,0,1,0,0,1,1,0
0241_01,E/11/P,33.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,0,1,0,1,0,1,0,0,1,0
0242_01,F/46/S,18.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,1,0,0,1,0,0,0,1,1,0
0243_01,G/37/S,21.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,1,0,0,0,1,0,0,1,1,0
0244_01,,43.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,0,0,1,0,1,0,0,1,1,0
0244_02,F/47/S,14.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,0,0,1,0,1,1,0,0,1,0
0245_01,C/6/P,46.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,0,1,0,1,0,1,0,0,1,0
0245_02,C/6/P,33.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,0,1,0,1,0,0,0,1,1,0
0246_01,D/8/P,21.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,0,0,1,1,0,0,0,1,1,0
0248_01,C/10/S,33.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,0,1,0,1,0,0,0,1,1,0
0250_01,G/38/S,47.0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,0,1,0,0,0,1,0,1,0,1,0
0251_01,C/11/S,54.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,1,0,0,0,1,1,0,0,1,0
0252_01,F/53/P,30.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,1,0,0,1,0,0,0,1,1,0
0253_01,G/42/P,29.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,1,0,0,1,0,0,0,1,1,0
0254_01,F/54/P,21.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,1,0,0,1,0,0,0,1,1,0
0255_01,A/3/S,24.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,0,1,0,0,1,0,0,1,1,0
0257_01,F/49/S,21.0,1664.0,0.0,0.0,0.0,0.0,Errohs Berte,0,0,0,1,1,0,1,0,0,1,0
0257_02,F/49/S,60.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,0,0,1,0,1,0,0,1,1,0
0258_01,F/50/S,22.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0,1,0,0,1,0,0,0,1,1,0
0260_01,E/16/S,26.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,0,1,0,1,0,0,0,1,1,0
0261_01,F/56/P,26.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0,1,0,0,1,0,0,0,1,1,0
0263_01,G/43/P,28.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,1,0,0,0,1,0,0,1,1,0
0265_01,D/8/S,39.0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,1,0,1,0,0,1,0,0,1,1,0
0267_01,F/51/S,13.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0,1,0,0,1,0,0,0,1,1,0
0269_01,F/52/S,47.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,1,0,0,1,0,1,0,0,1,0
0270_01,F/59/P,63.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,1,0,0,1,0,0,0,1,1,0
0275_01,D/9/S,24.0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1,0,1,0,0,1,1,0,0,1,0
0277_01,F/61/P,50.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,1,0,0,1,0,1,0,0,1,0
0278_01,,35.0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,0,1,0,0,1,0,0,0,1,1,0
0278_02,G/45/P,45.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,1,0,0,1,0,0,0,1,1,0
0281_01,F/63/P,19.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,1,0,0,1,0,0,0,1,1,0
0282_01,F/54/S,21.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,1,0,0,1,0,0,0,1,1,0
0283_01,G/46/P,29.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,1,0,0,0,1,0,1,0,1,0
0283_02,F/64/P,22.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,1,0,0,1,0,0,0,1,1,0
0285_01,E/16/P,14.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,0,1,0,0,1,0,0,1,1,0
0285_02,E/16/P,42.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,0,1,0,0,1,1,0,0,1,0
0286_01,F/65/P,57.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,1,0,0,1,0,1,0,0,1,0
0287_01,,39.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1,0,1,0,0,1,1,0,0,1,0
0287_02,B/12/P,28.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,0,1,0,1,0,0,0,1,1,0
0288_01,F/55/S,19.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,1,0,0,1,0,1,0,0,1,0
0289_01,C/12/S,19.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,0,1,0,0,1,1,0,0,1,0
0290_01,B/7/S,26.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,0,1,0,1,0,1,0,0,1,0
0290_02,B/7/S,17.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,0,1,0,0,1,0,0,1,1,0
0290_03,B/7/S,43.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,1,0,1,0,1,0,0,0,1,1,0
0290_04,B/7/S,9.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1,0,1,0,1,0,1,0,0,1,0
0291_01,D/10/S,40.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,0,1,0,1,0,0,0,1,1,0
0294_01,B/8/S,50.0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,1,0,1,0,0,1,0,0,1,1,0
0297_01,G/47/P,24.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,1,0,0,1,0,0,0,1,1,0
0298_01,A/3/P,57.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,0,1,0,0,1,1,0,0,1,0
0301_01,,16.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0,1,0,0,0,1,0,0,1,1,0
0302_01,F/67/P,23.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,1,0,0,1,0,0,0,1,1,0
0303_01,G/41/S,23.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1,1,0,0,0,1,0,0,1,1,0
0304_01,E/18/S,28.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,0,1,0,1,0,0,0,1,1,0
0305_01,C/7/P,23.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,0,1,0,1,0,1,0,0,1,0
0306_01,E/19/S,23.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,1,0,0,1,0,0,0,1,1,0
0307_01,F/59/S,18.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,1,0,0,1,0,0,0,1,1,0
0309_01,F/60/S,18.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,1,0,0,1,0,0,0,1,1,0
0310_01,,67.0,0.0,230.0,0.0,4476.0,241.0,Naviton Coudered,0,0,1,0,1,0,0,0,1,1,0
0313_01,F/68/P,60.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,1,0,0,1,0,0,1,0,1,0
0313_02,G/50/P,24.0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,1,1,0,0,0,1,1,0,0,1,0
0313_03,F/68/P,49.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,1,0,0,1,0,1,0,0,1,0
0313_04,G/50/P,0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,1,0,0,1,0,1,0,0,1,0
0314_01,G/51/P,26.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0,1,0,0,1,0,1,0,0,1,0
0315_01,G/42/S,35.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,1,0,0,0,1,0,1,0,1,0
0316_01,B/9/S,24.0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,1,0,1,0,1,0,0,0,1,1,0
0316_02,B/9/S,20.0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,1,0,1,0,0,1,0,0,1,1,0
0320_01,G/44/S,18.0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,0,1,0,0,1,0,0,0,1,1,0
0320_02,G/44/S,21.0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,0,1,0,0,1,0,0,0,1,1,0
0321_01,F/61/S,59.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,1,0,0,1,0,0,0,1,0,1
0322_01,G/45/S,13.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,1,0,0,0,1,0,1,0,1,0
0324_01,G/53/P,43.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,1,0,0,0,1,1,0,0,1,0
0326_01,G/47/S,29.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,1,0,0,0,1,0,0,1,1,0
0327_01,,19.0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,1,0,0,1,0,0,0,1,1,0
0330_01,C/14/S,2.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,0,1,0,1,0,0,0,1,1,0
0330_02,C/14/S,32.0,247.0,4651.0,0.0,46.0,202.0,,1,0,1,0,1,0,0,0,1,1,0
0330_03,C/14/S,33.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,0,1,0,1,0,0,0,1,1,0
0331_01,F/72/P,25.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,1,0,0,1,0,0,0,1,1,0
0333_01,F/73/P,29.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,0,0,1,0,1,1,0,0,1,0
0334_01,F/62/S,29.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,0,0,1,1,0,0,0,1,1,0
0336_01,F/74/P,44.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,1,0,0,1,0,0,0,1,1,0
0337_01,F/63/S,2.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,0,0,1,0,1,1,0,0,1,0
0337_02,F/63/S,19.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,0,0,1,1,0,0,0,1,1,0
0337_03,F/63/S,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,1,1,0,1,0,0,1,0
0338_01,G/48/S,18.0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,1,1,0,0,0,1,0,0,1,1,0
0340_01,B/10/S,38.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,0,1,0,0,1,1,0,0,1,0
0341_01,G/57/P,5.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,1,0,0,0,1,0,1,0,1,0
0343_01,F/76/P,31.0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0,1,0,0,1,0,0,1,0,1,0
0345_01,E/21/S,30.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,0,0,0,1,0,1,0,0,1,1,0
0346_01,G/59/P,15.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,1,0,0,0,1,1,0,0,1,0
0347_01,F/64/S,27.0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0,0,0,1,1,0,0,0,1,1,0
0348_01,D/12/P,22.0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,0,0,1,1,0,0,0,1,1,0
0348_02,,36.0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1,0,0,1,1,0,0,0,1,1,0
0350_01,G/60/P,14.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,1,0,0,0,1,0,1,0,1,0
0352_01,F/78/P,23.0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,0,0,1,1,0,0,0,1,1,0
0355_01,,18.0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1,1,0,0,0,1,0,0,1,1,0
0356_01,B/15/P,36.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,1,0,1,0,0,1,1,0,0,1,0
0357_01,F/65/S,41.0,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0,1,0,0,1,0,0,0,1,1,0
0358_01,G/50/S,50.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,1,0,0,0,1,0,0,1,1,0
0358_02,G/50/S,32.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1,1,0,0,0,1,0,1,0,1,0
0359_01,F/66/S,26.0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,1,0,0,1,0,0,1,0,1,0
0360_01,F/67/S,15.0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,1,0,0,1,0,0,0,1,1,0
0361_01,F/68/S,33.0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,1,0,0,1,0,1,0,0,1,0
0365_01,G/51/S,24.0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0,1,0,0,1,0,1,0,0,1,0
0368_01,F/82/P,26.0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,0,0,1,1,0,0,0,1,1,0
0368_02,F/82/P,61.0,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,0,0,1,0,1,0,0,1,1,0
0369_01,G/53/S,24.0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1,1,0,0,1,0,0,0,1,1,0
0370_01,F/83/P,30.0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0,1,0,0,1,0,0,0,1,1,0
0371_01,F/84/P,24.0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1,0,0,1,0,1,0,0,1,1,0
0372_01,F/85/P,24.0,0.0,5.0,0.0,2766.0,0.0,,0,1,0,0,1,0,0,0,1,1,0
0373_01,G/62/P,41.0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0,1,0,0,0,1,0,0,1,1,0
0375_01,E/22/P,20.0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0,1,0,0,1,0,0,0,1,1,0
0376_01,G/54/S,22.0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1,1,0,0,1,0,0,0,1,1,0
0377_01,C/15/S,63.0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0,0,1,0,1,0,1,0,0,1,0
0378_01,B/11/S,18.0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0,0,1,0,1,0,1,0,0,1,0
0378_02,B/11/S,21.0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,1,0,1,0,0,1,1,0,0,1,0
0378_03,B/11/S,79.0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0,0,1,0,1,0,0,0,1,1,0
0378_04,B/11/S,56.0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,1,0,1,0,0,1,0,0,1,1,0
0378_05,B/11/S,13.0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,1,0,1,0,0,1,0,0,1,1,0
0378_06,B/11/S,33.0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,0,0,1,0,1,0,0,0,1,1,0
0378_07,B/11/S,32.0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,1,0,1,0,0,1,0,0,1,1,0
0379_01,G/63/P,31.0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,1,1,0,0,1,0,0,0,1,1,0
0380_01,,26.0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,1,0,1,0,0,1,1,0,0,1,0
0381_01,B/16/P,18.0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,1,0,1,0,0,1,1,0,0,1,0
0381_02,B/16/P,38.0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,1,0,1,0,0,1,1,0,0,1,0
0382_01,G/64/P,23.0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,0,1,0,0,1,0,0,0,1,1,0
0383_01,G/55/S,28.0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0,1,0,0,1,0,0,0,1,1,0
0383_02,G/55/S,34.0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,0,1,0,0,0,1,0,1,0,1,0
0384_01,G/56/S,0.0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,1,1,0,0,1,0,1,0,0,1,0
0384_02,G/56/S,14.0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,1,1,0,0,1,0,0,0,1,1,0
0385_01,G/65/P,23.0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,0,1,0,0,1,0,0,0,1,1,0
0387_01,G/66/P,49.0,0.0,0.0,0.0,0.0,0.0,Verek Merce,0,1,0,0,0,1,0,0,1,1,0
0388_01,G/57/S,14.0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0,1,0,0,0,1,0,0,1,1,0
0389_01,E/23/P,18.0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0,1,0,0,1,0,0,0,1,1,0
0391_01,C/9/P,27.0,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,1,0,1,0,1,0,0,1,0,0,1
0392_01,E/24/P,48.0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,0,1,0,0,1,0,0,0,1,1,0
0395_01,B/17/P,31.0,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0,0,1,0,1,0,1,0,0,0,1
0395_02,B/17/P,61.0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,0,0,1,0,1,0,1,0,0,1,0
0396_01,G/59/S,18.0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,1,1,0,0,0,1,0,0,1,1,0
0397_01,F/69/S,45.0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,1,0,0,1,0,1,0,0,1,1,0
0398_01,D/13/S,22.0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0,0,0,1,1,0,0,0,1,1,0
0401_01,D/14/S,30.0,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0,0,0,1,1,0,0,0,1,0,1
0401_02,D/14/S,30.0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0,0,0,1,1,0,0,0,1,1,0
0402_01,D/15/S,32.0,0.0,0.0,0.0,0.0,0.0,Teron Sageng,1,1,0,0,0,1,1,0,0,0,1
0403_01,D/13/P,43.0,353.0,896.0,0.0,0.0,2.0,Push Wate,1,0,0,1,1,0,0,0,1,0,1
0405_01,F/89/P,17.0,177.0,0.0,0.0,310.0,7.0,Denis Flowensley,0,1,0,0,1,0,1,0,0,1,0
0407_01,G/69/P,23.0,0.0,21.0,0.0,0.0,1699.0,Dandy Mirez,0,1,0,0,1,0,0,0,1,1,0
0407_02,F/90/P,20.0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,0,1,0,0,1,0,0,0,1,1,0
0407_03,G/69/P,39.0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,0,1,0,0,0,1,0,0,1,1,0
0408_01,E/25/P,35.0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0,0,0,1,1,0,0,0,1,1,0
0409_01,F/71/S,31.0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0,0,0,1,1,0,0,0,1,1,0
0410_01,F/72/S,21.0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0,1,0,0,1,0,1,0,0,1,0
0411_01,F/91/P,16.0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0,1,0,0,1,0,0,0,1,1,0
0412_01,C/11/P,60.0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,1,0,1,0,1,0,0,0,1,1,0
0413_01,F/92/P,18.0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0,1,0,0,1,0,0,0,1,1,0
0415_01,G/60/S,42.0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0,1,0,0,0,1,0,0,1,1,0
0417_01,B/18/P,68.0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,1,0,1,0,0,1,1,0,0,1,0
0417_02,B/18/P,22.0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,0,0,1,0,1,0,1,0,0,1,0
0417_03,B/18/P,59.0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,1,0,1,0,0,1,0,0,1,1,0
0423_01,B/19/P,24.0,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,1,0,1,0,1,0,0,0,1,1,0
0425_01,F/96/P,37.0,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,0,0,0,1,1,0,0,0,1,1,0
0425_02,F/96/P,3.0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,1,0,0,1,0,1,0,0,1,1,0
0425_03,F/96/P,31.0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,1,0,0,1,0,1,0,0,1,1,0
0427_01,E/26/P,31.0,417.0,0.0,7185.0,562.0,792.0,Algor Efulows,1,0,1,0,1,0,0,0,1,1,0
0428_01,C/16/S,29.0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,1,0,1,0,1,0,0,0,1,1,0
0429_01,A/5/S,20.0,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,1,0,1,0,1,0,1,0,0,1,0
0429_02,A/5/S,46.0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,1,0,1,0,0,1,1,0,0,1,0
0430_01,F/75/S,29.0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,1,1,0,0,1,0,0,0,1,1,0
0431_01,F/97/P,43.0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,1,0,0,1,0,1,0,0,1,1,0
0432_01,F/76/S,17.0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0,0,0,1,1,0,0,0,1,1,0
0433_01,B/20/P,27.0,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,1,0,1,0,1,0,1,0,0,1,0
0433_02,B/20/P,47.0,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,0,0,1,0,1,0,0,0,1,1,0
0434_01,F/77/S,45.0,0.0,0.0,0.0,0.0,0.0,Row Pread,1,0,0,1,0,1,0,0,1,1,0
0435_01,G/62/S,17.0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,1,1,0,0,0,1,0,0,1,1,0
0436_01,G/63/S,10.0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,1,1,0,0,1,0,1,0,0,1,0
0436_02,G/63/S,56.0,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,0,1,0,0,1,0,0,1,0,1,0
0437_01,F/78/S,39.0,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,0,1,0,0,1,0,0,0,1,1,0
0437_02,F/78/S,40.0,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,0,1,0,0,1,0,0,1,0,1,0
0438_01,B/13/S,40.0,0.0,0.0,0.0,0.0,0.0,Dyonon Diateous,1,0,1,0,0,1,0,0,1,1,0
0439_01,C/13/P,34.0,0.0,5637.0,45.0,1936.0,56.0,Izarino Unciate,0,0,1,0,1,0,1,0,0,1,0
0441_01,F/79/S,32.0,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,0,1,0,0,1,0,1,0,0,1,0
0442_01,F/98/P,35.0,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,0,1,0,0,1,0,0,0,1,1,0
0444_01,D/15/P,32.0,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,0,0,0,1,1,0,0,0,1,0,1
0444_02,F/99/P,26.0,1869.0,0.0,136.0,0.0,0.0,Colal Curte,0,1,0,0,1,0,0,0,1,0,1
0445_01,F/80/S,25.0,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,0,1,0,0,1,0,0,0,1,1,0
0445_02,E/25/S,26.0,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,0,1,0,0,1,0,0,0,1,1,0
0446_01,B/21/P,22.0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,1,0,1,0,0,1,1,0,0,1,0
0447_01,F/81/S,22.0,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,1,1,0,0,1,0,0,0,1,1,0
0448_01,E/27/P,24.0,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,0,1,0,0,1,0,0,0,1,1,0
0448_02,G/71/P,32.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,0,1,0,1,0,1,0
0449_01,G/64/S,11.0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,1,1,0,0,0,1,0,0,1,1,0
0452_01,E/26/S,22.0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,1,0,0,1,0,1,0,0,1,1,0
0453_01,B/14/S,19.0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,1,0,1,0,0,1,0,0,1,1,0
0453_02,,34.0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,1,0,1,0,0,1,1,0,0,1,0
